disambut	welcome, receive
pasiennya	patients
corong	funnel
cebol	dwarf, midget, nanus
ultra	Ultra
tuang	pour
berdiskusi	hash out, discuss, talk over
mahkota	coronet
binal	disobedient
elastis	elastic
unggul	distinguished
sensasi	sensational
jenggot	beard, face fungus, whiskers
benih	embryo, conceptus, fertilized egg
pemancing	angler, troller
pernyataan	argument, statement
edukasi	education, instruction, teaching, pedagogy, didactics, educational activity
lesu	tire, wear upon, tire out, wear, weary, jade, wear out, outwear, wear down, fag out, fag, fatigue
etika	ethical, honorable, honourable
saringan	filter
goda	enticement, temptation
gurau	joke, jest
yeti	abominable snowman, yeti
samar-samar	vaguely, mistily
sangkut	hang, hang up
safa	white
tangkap	apprehension, arrest, catch, collar, pinch, taking into custody
berdampingan	collaborate, join forces, cooperate, get together
berdebar-debar	exhaust, wash up, beat, tucker, tucker out
pelita	lamp
kampus	campus
jenis-jenis	kind, sort, form, variety
menjerit	bawl
gaun	dress, frock
keriting	curl, curve, kink
apartemen	apartment, flat
jata	coat of arms, arms, blazon, blazonry
mengalah	give way, yield
kedipan	blink, eye blink, blinking, wink, winking, nictitation, nictation
misil	missile
juru	expert
subur	exuberant, lush, luxuriant, profuse, riotous
letusan	burst, split, break open
hina	atrocious, frightful, horrifying, horrible, ugly
sekiranya	in case, just in case
zoro	Zoro.
menular	infect
agustus	august, aug
derik	cut
menendang	kick
rim	rim
petinju	boxer, pugilist
menghafal	learn, study, read, take
rusa	deer, cervid
jenderal	general officer
sandal	sandal
spontan	ad-lib, spontaneous, unwritten
donor	donor, giver, presenter, bestower, conferrer
menggila	feverish, hectic
haruskah	Should it
meletus	explode, burst
menghemat	save, make unnecessary
ustaz	overlord, master, lord
pemula	starter, starter motor, starting motor
sedikit-sedikit	gradually, bit by bit, step by step
membakar	inflame
kejam	atrocious, frightful, horrifying, horrible, ugly
susunan	order
beradu	sleep, kip, slumber, log z's, catch some z's
mil	meal
hadap	face
kapa	kappa
dasi	bow, bowknot
fondasi	foundation
kebanyakannya	chiefly, principally, primarily, mainly, in the main
minim	minimal, minimum
menyangkut	hitch, catch
anggrek	orchidaceae, family orchidaceae, orchid family
kincir	bobbin, spool, reel
dihukum	sentence, condemn, doom
melarikan	kidnap, nobble, abduct, snatch
penghuni	resident
memandang	fix
sut	suit, suit of clothes
engkol	crank, starter
monokrom	black and white, monochrome
cadel	lallation
rito	Rito
gocek	Gocek
kol	calculate, estimate, reckon, count on, figure, forecast
dame	Dame
seko	detective
naif	inexperienced, inexperient
akson	axon, axone
produktif	fat, fertile, productive, rich
mantel	cape, mantle
bertengkar	contend, postulate
disuruh-suruh	Bean told
kecantikan	beauty
organ	electric organ, electronic organ, hammond organ, organ
lereng	gradient, slope
asuh	train, develop, prepare, educate
selepas	subsequently, later, afterwards, afterward, after, later on
meletakkan	bring, land
tetua	freckle, lentigo
berdosa	iniquitous, sinful, ungodly
sarana	medium
jung	junk
gejala	syndrome
buntut	butt, butt end
tua-tua	head
tuntutan	demand
larut	far
menguli	massage, rub down, knead
psikologi	psychological
prinsip	rationale, principle
ndasmu	Ndasmu.
kecambah	sprout
pengalihan	motion, movement, move
wealth	Wealth
komplit	complete
lena	inattentive
jangka	compass
harum	beautiful
mengolah	process, treat
puri	castle
siksa	maltreatment, ill-treatment, ill-usage, abuse
menyembah	idolize, idolise, worship, hero-worship, revere
antena	antenna, aerial, transmitting aerial
davina	Davina
mereka-mereka	They are
terdiam	placid, quiet, still, tranquil, smooth, unruffled
gangguan	intrusion
terbangun	wake up, awake, arouse, awaken, wake, come alive, waken
asi	lawful
kebolehan	bore, gauge, caliber, calibre
lumut	moss
seminar	seminar
kursor	cursor, pointer
daki	climb, climb up, mount, go up
baton	baton
haiku	haiku
bengkok	awry, amiss
kedatangan	arrival
insiden	incident
menelan	swallow
berendam	soak
penutupan	termination, ending, conclusion
sebutan	designation, identification
terulang	repeatedly
cukur	shave
berlanjut	continue, go on, proceed, go along, keep
kemaluan	penis, phallus, member
berasal	earlier, before
keterangan	explanatory
pepatah	saying, expression, locution
teater	theatrical
republik	state, nation, country, land, commonwealth, res publica, body politic
sembari	concurrently, at the same time
kandungan	constitution, composition, physical composition, makeup, make-up
remeh	petty, small-minded
melompat-lompat	play, frolic, romp, gambol, caper
modis	fashionable, stylish
taruhan	bet, wager
sigma	sigma
kenari	canary, canary bird
candu	opium
rana	brave, courageous
keuangan	fiscal, financial
atlas	satin
menginginkan	want
erosi	corrosion, corroding, erosion
ngomonglah	Speaking
mingguan	weekly, hebdomadal, hebdomadary
saleh	pious
mengangkat	shrug
picu	gun trigger, trigger
abadi	everlastingly, eternally, forever, evermore
pekat	gluey, glutinous, gummy, mucilaginous, pasty, sticky, viscid, viscous
aksara	character, fiber, fibre
urgen	pressing, urgent
keberatan	reluctantly
tandai	mark
berbuat	act, behave, do
manjur	effective, effectual, efficacious
larva	larvacean
bulu-bulu	fluff
ketat	tight
dering	ring, peal
kemeja	shirt
cegah	prevent, forestall, foreclose, preclude, forbid
rima	rhyme, rime
pandangan	estimate, estimation
terong	ratatouille
puting	comforter, pacifier, baby's dummy, teething ring
enzim	enzyme
gatal-gatal	itch
berminyak	greasy, oily
terminal	terminal
emosional	emotional
flu	influenza, flu, grippe
triliun	trillion, one million million, 1000000000000
terus-menerus	indefinitely
tian	fetus, foetus
kompetitif	competitive, militant
kopiah	cap
menguak	die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it
tornado	tornado, twister
orkes	band
teknis	technical
mendung	shady, shadowed, shadowy, umbrageous
mandarin	mandarin, mandarin chinese, mandarin dialect, beijing dialect
kerudung	headscarf
tukar	interchange, tack, switch, alternate, flip, flip-flop
terjangkau	gettable, getable, obtainable, procurable
perairan	body of water, water
pneumonia	pneumonia
pinang	betel palm, areca catechu
transisi	passage, transition
kicauan	warbler
fesyen	manner, mode, style, way, fashion
mengenang	remember, retrieve, recall, call back, call up, recollect, think
lipstik	lipstick, lip rouge
banjir	afloat(p)
melawak	joke, jest
bergoyang	shake, didder
sabit	certain, sure
pesantren	pesantran, pesantren
kebanggaan	pride
alur	channel
kental	firm, strong
liur	saliva, spit, spittle
lumpur	treacle, golden syrup
pesanan	procurement, procurance, procural
rani	rich
potret	photograph, photo, exposure, picture, pic
sesekali	occasionally, on occasion, once in a while, now and then, now and again, at times, from time to time
baja	steel
mengganti	change
temuan	discovery, find, uncovering
meregang	stretch
sekeliling	around
abnormal	unnatural
kesedihan	gloominess, lugubriousness, sadness
setara	adequate, equal
masakan	never, ne'er
sewot	resentful
berusia	age
pd	palladium, pd, atomic number 46
bon	reception, receipt
sebagaimana	like, same
pengurus	administrator, executive
keturunan	familial, genetic, hereditary, inherited, transmitted, transmissible
mengungguli	surpass, outstrip, outmatch, outgo, exceed, outdo, surmount, outperform
menetapkan	gear, pitch
gerakan	knock, belt, rap, whack, whang
seleksi	selection
perumahan	residential
memahami	grok, get the picture, comprehend, savvy, dig, grasp, compass, apprehend
berputar-putar	revolve, go around, rotate
pandang	think, believe, consider, conceive
sorak	cheer
membentuk	make, urinate, piddle, puddle, micturate, piss, pee, pee-pee, make water, relieve oneself, take a leak, spend a penny, wee, wee-wee, pass water
kondom	condom, rubber, safety, safe, prophylactic
jaksa	prosecutor, public prosecutor, prosecuting officer, prosecuting attorney
pecut	whip, lash
konsumen	consumer
menjadikan	make, urinate, piddle, puddle, micturate, piss, pee, pee-pee, make water, relieve oneself, take a leak, spend a penny, wee, wee-wee, pass water
berfikir	mentally
riwayat	history
sinting	lean, tilt, tip, slant, angle
bel	bell
heroik	heroic
azab	hapless, miserable, misfortunate, pathetic, piteous, pitiable, pitiful, poor, wretched
konvensional	conventional
brokoli	broccoli
satpam	watchman, watcher, security guard
majnun	lunacy, madness, insaneness
abdi	slave
makaroni	macaroni
sentosa	placid, quiet, still, tranquil, smooth, unruffled
pulih	recuperate, recover, convalesce
poker	poker, poker game
semak-semak	scrub, chaparral, bush
siaga	alert, watchful
membersihkan	cleanse, clean
desing	ping
menyedot	inhale, inspire, breathe in
dukungan	fumble
dermawan	charitable
anugerah	bounty, h.m.s. bounty
antik	antique
pernapasan	breathing, external respiration, respiration, ventilation
permintaan	call option, call
gabungan	combination, combining, compounding
penyelam	loon, diver
pundak	shoulder
serupa	similarly, likewise
ketukan	knock, knocking
pantulan	bounce, bounciness
pupus	disappear, vanish, go away
berlatih	train
vandal	vandal
risih	afraid(p)
menembus	break through, come through
salin	duplicate, matching, twin(a), twinned
mengurung	seclude, sequester, sequestrate, withdraw
sumo	sumo
bergaya	flashy, gaudy, jazzy, showy, sporty
lazimnya	largely, mostly, for the most part
ekstra	inordinately, extraordinarily
cip	chip, microchip, micro chip, silicon chip, microprocessor chip
biodata	biography, life, life story, life history
berkelana	digress, stray, divagate, wander
borong	wholesale
sir	mysterious, mystic, mystical, occult, secret, orphic
bina	build
rahim	uterine
bergelut	contend, fight, struggle
pastel	pastel
gemetar	tremble
menoleh	carom
kehebatan	glory, resplendence, resplendency
bereaksi	react
menegangkan	tense, strain, tense up
melempar	confuse, throw, fox, befuddle, fuddle, bedevil, confound, discombobulate
memikirkan	remember, retrieve, recall, call back, call up, recollect, think
ira	grain
peristiwa	event
retina	retinal
intens	intense
meresap	exude, exudate, transude, ooze out, ooze
peperangan	struggle, battle
permulaan	beginning, start, commencement
waria	sissy, pantywaist, pansy, milksop, milquetoast
tembakan	inject, shoot
plug	wall socket, wall plug, electric outlet, electrical outlet, outlet, electric receptacle
dewan	anteroom, antechamber, entrance hall, hall, foyer, lobby, vestibule
cong	eggplant, aubergine, mad apple
panti	house
bercita-cita	desire, want
beralih	switch over, switch, exchange
gumawo	Gomawo
musang	Waste
zodiak	zodiac
fuwa	Fuwa
pacak	Pacak
cuba	Cuba
penelepon	Caller
keratin	Keratin.
objection	Objection
tsum	Tsum
[musik	[music
buyung	jug
radian	radian, rad
jambul	tuft
bajing	squirrel
mengetuk	knock, belt, rap, whack, whang
gemuruh	skittish, flighty, spooky, nervous
taburan	distribution, dispersion
aromatik	aromatic
arteri	arterial
durhaka	insubordinate
fantasi	fantasy, fantasize, fantasise
dewa-dewa	immortal
coret-coret	scratches
sumsum	marrow, bone marrow
estimasi	estimate, estimation
terdepan	foremost, frontmost
haris	guard
kepiting	crab, crabmeat
porsi	helping, portion, serving
pengisi	makeweight, filler
fosfat	phosphate
pertengkaran	discord, discordance
menembok	brick in, brick up, brick over
tapir	tapir
menyemangati	uphold, maintain
bonyok	bad, spoiled, spoilt
kias	analogy
lepaskan	release, free, liberate
radang	angry
khalifah	caliph, calif, kaliph, kalif, khalif, khalifah
lebur	melt, disappear, evaporate
kios	booth, cubicle, stall, kiosk
molekul	molecular(a)
ngehang	Ngehang.
emina	Emina
menyalakan	light, illume, illumine, light up, illuminate
perubahan	conversion, rebirth, spiritual rebirth
silikon	silicon, si, atomic number 14
panglima	air force officer, commander
menyahut	answer, reply, respond
jitu	Snile
saksikan	determine, check, find out, see, ascertain, watch, learn
otentik	authentic, bona fide, unquestionable, veritable
berkeliling	approximately, about, close to, just about, some, roughly, more or less, around, or so
tiru	mock
pemanggil	caller, company
adang	guard, safety, safety device
ingus	mucus, mucous secretion
lentera	lantern
relief	relief
perusahaan	undertaking, project, task, labor
karung	bag
katrol	pulley, pulley-block, pulley block, block
sinonim	synonymous
altar	altar
jengking	scorpion
angguk	nod
cangkir	cup
memperkenalkan	insert, enclose, inclose, stick in, put in, introduce
sos	sauce
bingo	lotto, bingo, beano, keno
sebanding	equal, match, equalize, equalise, equate
tanduk	horn
menenggak	accept, live with, swallow
reporter	coverage, reporting, reportage
testis	testis, testicle, orchis, ball, ballock, bollock, nut, egg
kusut	tangled
wayar	cable
ambing	udder, bag
klise	platitude, cliche, banality, commonplace, bromide
melingkar	curl
alkitab	bible, christian bible, book, good book, holy scripture, holy writ, scripture, word of god, word
bonsai	bonsai
aliran	flow, stream
eminor	Eminor
aminor	Aminor
sarang	joint
ati-ati	coleus, flame nettle
gemar	fond(p), partial(p)
keuntungan	advantage, reward
berbalik	relapse, lapse, recidivate, regress, retrogress, fall back
penjara	imprison, incarcerate, lag, immure, put behind bars, jail, jug, gaol, put away, remand
khasiat	righteousness
searah	converge
cadas	rock, stone
jubah	alb
membran	membrane
tongkang	barge, flatboat, hoy, lighter
memaksakan	force, thrust
kontinu	continuous, uninterrupted
etnik	cultural, ethnic, ethnical
podium	catwalk
chinese	CHINESE
cika	Cika
3.00	3.00.
cimindi	Cimindi
jimin	Jimin
universitas	university
bangsal	ward
penerangan	lighting
basecamp	Basecamp.
jimat	amulet
akur	Accurate
tblt	Tblt.
wizards	Wizards
sekuriti	Security
hih	Hih
bulek	Bulek
putaran	Round
bersenang-senang	having fun
bula	Bula
kompak	thick
kemah	camping, encampment, bivouacking, tenting
semafor	semaphore
satuan	unit, social unit
sehati	consentaneous, consentient, unanimous
akad	contract
taksi	cab, hack, taxi, taxicab
rupa	appearance
menghentikan	break
tematik	thematic
selera	appetite, appetency, appetence
golek	roll, turn over
pengganti	replacement, replacing
kurma	date
aliansi	union, unification
kapsul	capsule
pembusukan	decay, decomposition
hisap	suck
mengunyah	chew, chewing, mastication, manduction
pangsit	won ton, wonton
memiringkan	slant, angle, weight
saba	saba
margarin	margarine, margarin, oleo, oleomargarine, marge
berbaring	accumbent, decumbent, recumbent
gamelan	gamelan
otodidak	autodidact
mengherankan	perplex, vex, stick, get, puzzle, mystify, baffle, beat, pose, bewilder, flummox, stupefy, nonplus, gravel, amaze, dumbfound
sarden	pilchard, sardine, sardina pilchardus
baki	leftover, left over(p), left(p), odd, remaining, unexpended
penggunaan	consumption, using up, expenditure
mengisahkan	tell, narrate, recount, recite
ulat	worm
pensiun	demobilize, inactivate, demobilise
pembalap	racer, race driver, automobile driver
banci	census, nose count, nosecount
menguasai	suppress, stamp down, inhibit, subdue, conquer, curb
mura	viper
rusuk	flank
analis	analyst
ukiran	carving
pegas	spring
opal	opal
kepadatan	consistency, consistence, eubstance, body
pertandingan	competition
terdakwa	defendant, suspect
bandara	airport, airdrome, aerodrome, drome
bohlam	light bulb, lightbulb, bulb, incandescent lamp, electric light, electric-light bulb
penggorengan	frying, sauteing
sayuran	vegetable, veggie, veg
desis	boo, hoot, bronx cheer, hiss, raspberry, razzing, razz, snort, bird
ambisi	ambitious
etis	ethical
saham	contribution, part, share
iler	saliva, spit, spittle
meminjam	assume, acquire, adopt, take on, take
tangen	tangent, tan
penolong	adjunct, assistant
empang	dam, dike, dyke
kronik	chronic
modul	module
magnetik	magnetic, magnetized, magnetised
filsuf	philosopher
menyampah	disgusting, disgustful, distasteful, foul, loathly, loathsome, repellent, repellant, repelling, revolting, skanky, wicked, yucky
skuter	motor scooter, scooter
takson	taxonomic group, taxonomic category, taxon
memperbaiki	refurbish, renovate, freshen up
meneliti	sharpen, heighten
kopal	copal
kismis	raisin
dadu	pink, pinkish
penentuan	determination, finding
kar	horse cart, horse-cart
blus	blouse
asrama	dormitory, dorm, residence hall, hall, student residence
papar	flat, level, plane
bernapas	able
ultrasonik	supersonic, ultrasonic
ayem	calm
berdedikasi	dedicated
perbandingan	relative, comparative
pembeli	taker
berbaur	dissolve, resolve, break up
penyesuaian	reconciliation, balancing
racikan	piece, slice
identitas	identity, personal identity, individuality
tertikam	pierce, thrust
kaedah	process, physical process
percakapan	dialogue, dialog
mencerminkan	eloquent, facile, fluent, silver, silver-tongued, smooth-spoken
taat	compliant
nyaring	raucous, strident
loreng	band, banding, stria, striation
colok	joss stick
instrumental	instrumental
berdansa	dance, trip the light fantastic, trip the light fantastic toe
joli-joli	yawl, dandy
majikan	boss, hirer
tumpah	spill, spillage, release
kudeta	coup d'etat, coup, putsch, takeover
ekspor	export
bungaku	my flower
lihai	backstair, backstairs, furtive
berkuda	horse racing
mengamati	note, observe, mention, remark
jabatan	position, post, berth, office, spot, billet, place, situation
berlian	diamond
pedagang	businessman, man of affairs
destinasi	destination, terminus
serikat	alliance, coalition, alignment, alinement
emping	snowflake, flake
hospital	hospital, infirmary
penjuru	corner, street corner, turning point
kura	tortoise
hipnotis	hypnotic
jajanan	tuck
pencetak	printer, printing machine
kocek	pocket
marcelino	Marcelino
document	Document
riang	Cheerfulness
aspal	bitumen
biola	violin, fiddle
hadapan	following, next
mengabulkan	concede, yield, grant
vetsin	monosodium glutamate, msg
azam	resoluteness, firmness, firmness of purpose, resolve, resolution
teologi	theology
pujian	compliment, congratulate
murahan	abject, low, low-down, miserable, scummy, scurvy
jilid	binding, book binding, cover, back
menimpa	hit, smash, smasher, strike, bang
ekologi	ecological, ecologic, bionomical, bionomic
profil	color, colour
merebus	decoct
pemilihan	choice, selection, option, pick
sepertiga	one-third, third, tierce
seenaknya	at will
johan	achiever, winner, success, succeeder
tauhid	monotheism
region	region
menyuntik	inject, shoot
infeksi	infect, taint
polo	polo
kelainan	variation, variance
kontras	contrast
lenting	ring, peal
terdaftar	read, register, show, record
makam	grave, tomb
nafkah	sustenance, sustentation, sustainment, maintenance, upkeep
majelis	forum, assembly, meeting place
bilik	bedroom, sleeping room, sleeping accommodation, chamber, bedchamber
tambak	causeway
pengunjung	caller, company
tinta	ink
berbau	fetid, foetid, foul, foul-smelling, funky, noisome, smelly, stinking, ill-scented
artikel	article
bolos	escape, flight
menyebabkan	causal agent, cause, causal agency
multimedia	multimedia, multimedia system
bando	headband
penyiar	broadcaster, spreader
linear	linear, one-dimensional
segan	fearful, timorous, trepid
kekuningan	yellow, yellowish, xanthous
sengit	heavy
pijat	bug
merdu	beautiful
lestari	ageless, aeonian, eonian, eternal, everlasting, perpetual, unending, unceasing
zon	zonal
mualaf	publication, publishing
komisi	deputation, commission, delegation, delegacy, mission
keadilan	justice
bintik	blot, smear, smirch, spot, stain
apabila	moment
pawai	procession
peliharaan	captive
mayor	major
barisan	align, array
ritualnya	ritual
mendaftar	read, register, show, record
berpaling	switch, switching, shift
menjelma	transform, transmute, metamorphose
chatkoo	Chatkoo
gregetan	annoyed
rakit	raft
kendaraan	vehicle
kesusahan	poisoning
mengering	dry, dry out
variasi	change, alter, vary
berulang-ulang	recur, repeat
raba	estimate, gauge, approximate, guess, judge
merit	merit, virtue
meronce	rape, spoil, despoil, violate, plunder
idaman	hanker, long, yearn
jamu	herb
penghilang	remover
pemanggilan	call
rimba	babbler, cackler
terbukti	prove, demonstrate, establish, show, shew
tunjangan	subsidy
rumbai	fringe
bacok	chop, hack
ahem	hem, ahem
hujan-hujan	rain tree, saman, monkeypod, monkey pod, zaman, zamang, albizia saman
pencernaan	digestive
kembung	hyperbolic, inflated
teratai	lotus, indian lotus, sacred lotus, nelumbo nucifera
menghubungkan	strap
terbelah	break, wear, wear out, bust, fall apart
pendengar	hearer, listener, auditor, attender
saudagar	businessman, man of affairs
petang	afternoon
revolver	gun
genetika	genetics, genetic science
duta	ambassadorial
menoreh	slit
ludes	finished
timun	cucumber, cuke
delima	pomegranate
puing	laying waste, ruin, ruining, ruination, wrecking
banding	compare
mendidih	seethe, roll
keder	afraid(p)
ester	ester
lecet	rub, fray, fret, chafe, scratch
dicurigai	distrust, mistrust, suspect
letih	tire, wear upon, tire out, wear, weary, jade, wear out, outwear, wear down, fag out, fag, fatigue
pembersih	cleansing agent, cleanser, cleaner
justeru	attendant, consequent, accompanying, concomitant, incidental, ensuant, resultant, sequent
getol	diligent
bingit	uncomfortable
muak	tire, pall, weary, fatigue, jade
daratan	terrestrial
elpiji	liquefied petroleum gas, bottled gas
menghidupi	treat, care for
notasi	notation, notational system
